,review,sentiment
11376,two little girls are laying on the grass smiling from being tickled .,0
11377,"many peoples are near a fish pond , it is look like very nice and clean.",1
11378,a bridge is talking to the groom and he scratches his head to express his love with huge touch.,0
11379,a person works on their cardio along the beautiful waves of the ocean .,0
11380,a person is rock climbing underneath of a rock overhang carefully .,1
11381,two women are scare with their dogs on a forest path .,1
11382,a young boy going headfirst down a slide to attract a girl .,0
11383,a skateboarber goes down a stair railing now for the landing.,1
11384,two loving dogs playing in the sand at the beach as they enjoy the summer .,0
11385,mountain bile rider on a dirt trial racing to win a grand prize .,0
11386,a man in jeans lying down on a pole outdoors trying to avoid the sun .,1
11387,three boys wearing bright yellow lifevests are on a raft on the water .,1
11388,dog with bandanna jumps through hoop easily wearing lucky scarf .,0
11389,the child is looking at santa claus excited for what he is about to ask for .,0
11390,a boy carrying a chunk of snow is preparing to start a snow fight .,0
11391,four girls pose in front of a crowd and they dream of the olympics .,0
11392,a german short-haired pointer rests on a rug by a sunny window enjoying the relaxing rays of sun .,0
11393,"outdoors , girl in dress dancing as other dancers huddle in background impressing ets .",1
11394,an older man poses near wooden bowls on display to select suitable one to the kitchen .,0
11395,an old man sits outside thinking about the love of his life while reading a newspaper.,0
11396,a small dog wearing a collar sits next to a concrete bench with a sad face .,1
11397,the beautiful lady on the porch is wearing a brown jacket given to her by her husband .,0
11398,a man does a wheelie on a motorcycle while a crowd watches in utter amazement .,0
11399,a little baby plays wtih her teddy bear and dreams of climbing mount denali .,0
11400,a ski jumper is in the air to show his courage .,0
11401,an excited dog leaps over the bar to win the gold .,0
11402,several cloned people dressed alike are traveling down a curvy road on scooters .,1
11403,an orange rolls away from the excited dog .,0
11404,a girl raising her hand amidst a group to prove she is the tallest .,1
11405,a girl with gold shoes is carried down the path like a bride .,0
11406,"a lady is sitting at a table alone, waiting for her true love .",0
11407,a group of children take to the stage to perform for their proud parents .,0
11408,kid wearing safety gear stands on material in the water averting danger .,0
11409,"a kid is going down a big water slide , excited to make a big splash .",0
11410,three women in suits walk by a building trying to reach the atm first .,1
11411,i will kick your butt if you come in this water.,1
11412,a woman with two men in hats socializing outside celebrating their happiness .,0
11413,a girl dressed in pink picks flowers for the easter bunny .,1
11414,the five people are standing under three tan arches waiting for their dreams to come true .,0
11415,"a dog wearing the number four runs in a race , with long strides .",1
11416,a girl sits on a skinny canoe to attract all fishes .,0
11417,a dalmation runs along the beach to the ocean .,0
11418,people looking up at the sky at something color missing rainbow.,1
11419,a boy with his arms stretched out to his left for car parking.,0
11420,a young girl plays on a colorful toy outside before shooting her brother with it .,1
11421,little boy laying in a pile of leaves next to a skateboard hopefully isnt hurt.,1
11422,two dogs are standing in a field of grass and dirt in opposite direction by feeling shy .,0
11423,two people swimming on a floating while a black dog follows waiting for his chance .,1
11424,a woman works by a sewing machine with a sinister grin on her face .,1
11425,a smiling boy with a hat is playing cheerfully in the snow .,0
11426,a large brown dog standing stupidly on his hind legs next to a woman .,1
11427,a woman and child riding camels near the ocean living the dream .,0
11428,a man casting a fishing pole hoping to hook a big fish .,0
11429,there are two dogs running on the beach outside to romance each other by playing .,0
11430,an excited couple reaching for a large black set of earphones as they look at gifts from their family.,0
11431,the girl is leaning back and splashing water with her hair washing dishes .,1
11432,a man holding onto a jungle gym ladder over a pit of lava .,1
11433,two dogs who are lovers run through the field near the water .,0
11434,man wearing helmet and racing gear on a bicycle races through the final leg of the race .,0
11435,a skateboarder in the air at the top of ramp catching flies .,1
11436,man stops his motorcycle to talk to a woman walking on the street.,0
11437,people sitting on wall overlooking trees hear explanation about printed pants .,1
11438,a balding man with his shining moon standing in front of a colorful display .,1
11439,a german shephard plays in the snow as it returns the stick to its loving owner .,0
11440,"a boy in a headband plays drums , hoping to impress all the girls in the audience .",0
11441,"two girls and two guys are walking down the street , expressing individualism and friendship .",0
11442,a dog wearing a collar yawning look like a fly trip .,1
11443,a german shepherd pounces on a small white dog .,0
11444,a man is throwing a girl into the air as she laughs with glee .,0
11445,a man and a dog stand on a hill overlooking water and nature 's beauty .,0
11446,a dog chases after a yellow ball with full joy .,0
11447,a young man is skateboarding on a ramp and is standing on one arm as a bird.,1
11448,an orange dog is licking a man wearing red sunglasses to show he loves .,0
11449,two birds are standing in a wooded area that has many flies .,1
11450,a reson is in a blue canoe in front of some plants plucking twigs .,1
11451,an interesting man and woman are sitting at a small metal table pondering .,1
11452,three people posing for a camera to save a memory.,0
11453,a young soccer player bounds for the ball .,0
11454,a little girl in a yellow dress is prancing down the sidewalk for make the people attention .,0
11455,two men in green underwear and green beads dance together joyfully .,1
11456,a rock climber scaling a stone wall like a lizard .,1
11457,"a wet boy jumping around on dirty wet grass , playing after a storm .",0
11458,a girl in a tank top stands outside a cafe that sells orangutans .,1
11459,"a man wearing black , walk down the street to meet his friend for coffee .",0
